-0.728969,0.684547,1.238000
-0.770513,0.637424,1.239000
-0.809017,0.587785,1.240000
-0.844328,0.535826,1.241000
-0.876307,0.481753,1.242000
-0.904827,0.425779,1.243000
-0.929777,0.368124,1.244000
-0.951056,0.309017,1.245000
-0.968583,0.248689,1.246000
-0.982287,0.187381,1.247000
-0.992115,0.125333,1.248000
-0.998027,0.062790,1.249000
-1.000000,0.000000,1.250000
-0.998027,-0.062791,1.251000
-0.992115,-0.125333,1.252000
-0.982287,-0.187382,1.253000
-0.968583,-0.248690,1.254000
-0.951056,-0.309018,1.255000
-0.929776,-0.368125,1.256000
-0.904827,-0.425778,1.257000
-0.876306,-0.481754,1.258000
-0.844328,-0.535826,1.259000
-0.809016,-0.587786,1.260000
-0.770513,-0.637425,1.261000
-0.728968,-0.684548,1.262000
-0.684546,-0.728969,1.263000
-0.637425,-0.770513,1.264000
-0.587784,-0.809018,1.265000
-0.535827,-0.844328,1.266000
-0.481753,-0.876307,1.267000
-0.425780,-0.904827,1.268000
-0.368123,-0.929777,1.269000
-0.309016,-0.951057,1.270000
-0.248689,-0.968583,1.271000
-0.187380,-0.982287,1.272000
-0.125334,-0.992115,1.273000
-0.062789,-0.998027,1.274000
-0.000001,-1.000000,1.275000
0.062792,-0.998027,1.276000
0.125333,-0.992115,1.277000
0.187383,-0.982287,1.278000
0.248691,-0.968583,1.279000
0.309017,-0.951057,1.280000
0.368126,-0.929776,1.281000
0.425779,-0.904827,1.282000
0.481755,-0.876306,1.283000
0.535827,-0.844328,1.284000
0.587786,-0.809016,1.285000
0.637424,-0.770513,1.286000
0.684547,-0.728969,1.287000
0.728970,-0.684546,1.288000
0.770513,-0.637424,1.289000
0.809018,-0.587784,1.290000
0.844328,-0.535827,1.291000
0.876308,-0.481752,1.292000
0.904827,-0.425779,1.293000
0.929776,-0.368125,1.294000
0.951056,-0.309017,1.295000
0.968583,-0.248690,1.296000
0.982288,-0.187379,1.297000
0.992115,-0.125333,1.298000
0.998027,-0.062789,1.299000
1.000000,0.000000,1.300000
0.998027,0.062792,1.301000
0.992115,0.125333,1.302000
0.982287,0.187381,1.303000
0.968583,0.248690,1.304000
0.951056,0.309017,1.305000
0.929776,0.368127,1.306000
0.904827,0.425779,1.307000
0.876306,0.481756,1.308000
0.844328,0.535827,1.309000
0.809017,0.587785,1.310000
0.770513,0.637424,1.311000
0.728968,0.684547,1.312000
0.684547,0.728969,1.313000
0.637424,0.770513,1.314000
0.587785,0.809017,1.315000
0.535826,0.844328,1.316000
0.481753,0.876307,1.317000
0.425779,0.904827,1.318000
0.368124,0.929777,1.319000
0.309016,0.951057,1.320000
0.248689,0.968583,1.321000
0.187381,0.982287,1.322000
0.125333,0.992115,1.323000
0.062792,0.998027,1.324000
-0.000001,1.000000,1.325000
-0.062791,0.998027,1.326000
-0.125334,0.992115,1.327000
-0.187382,0.982287,1.328000
-0.248691,0.968583,1.329000
-0.309018,0.951056,1.330000
-0.368125,0.929776,1.331000
-0.425780,0.904827,1.332000
-0.481753,0.876307,1.333000
-0.535828,0.844327,1.334000
-0.587786,0.809016,1.335000
-0.637425,0.770513,1.336000
-0.684548,0.728968,1.337000
-0.728969,0.684546,1.338000
-0.770514,0.637423,1.339000
-0.809017,0.587786,1.340000
-0.844329,0.535826,1.341000
-0.876306,0.481754,1.342000
-0.904828,0.425778,1.343000
-0.929777,0.368123,1.344000
-0.951057,0.309016,1.345000
-0.968583,0.248689,1.346000
-0.982287,0.187382,1.347000
-0.992115,0.125332,1.348000
-0.998027,0.062791,1.349000
-1.000000,-0.000001,1.350000
-0.998027,-0.062790,1.351000
-0.992115,-0.125335,1.352000
-0.982287,-0.187383,1.353000
-0.968583,-0.248689,1.354000
-0.951056,-0.309018,1.355000
-0.929777,-0.368124,1.356000
-0.904826,-0.425781,1.357000
-0.876307,-0.481753,1.358000
-0.844327,-0.535828,1.359000
-0.809017,-0.587785,1.360000
-0.770512,-0.637425,1.361000
-0.728967,-0.684548,1.362000
-0.684547,-0.728968,1.363000
-0.637423,-0.770514,1.364000
-0.587785,-0.809017,1.365000
-0.535825,-0.844329,1.366000
-0.481754,-0.876307,1.367000
-0.425778,-0.904828,1.368000
-0.368125,-0.929776,1.369000
-0.309017,-0.951056,1.370000
-0.248688,-0.968584,1.371000
-0.187381,-0.982287,1.372000
-0.125331,-0.992115,1.373000
-0.062790,-0.998027,1.374000
0.000002,-1.000000,1.375000
0.062791,-0.998027,1.376000
0.125333,-0.992115,1.377000
0.187381,-0.982287,1.378000
0.248690,-0.968583,1.379000
0.309019,-0.951056,1.380000
0.368125,-0.929776,1.381000
0.425781,-0.904826,1.382000
0.481754,-0.876307,1.383000
0.535827,-0.844328,1.384000
0.587785,-0.809017,1.385000
0.637424,-0.770513,1.386000
0.684547,-0.728968,1.387000
0.728969,-0.684547,1.388000
0.770514,-0.637424,1.389000
0.809017,-0.587785,1.390000
0.844329,-0.535825,1.391000
0.876307,-0.481753,1.392000
0.904827,-0.425779,1.393000
0.929777,-0.368124,1.394000
0.951057,-0.309016,1.395000
0.968583,-0.248689,1.396000
0.982287,-0.187381,1.397000
0.992115,-0.125333,1.398000
0.998027,-0.062790,1.399000
1.000000,0.000001,1.400000
0.998027,0.062791,1.401000
0.992115,0.125334,1.402000
0.982287,0.187382,1.403000
0.968583,0.248691,1.404000
0.951056,0.309018,1.405000
0.929776,0.368125,1.406000
0.904827,0.425778,1.407000
0.876306,0.481754,1.408000
0.844327,0.535828,1.409000
0.809016,0.587786,1.410000
0.770513,0.637425,1.411000
0.728968,0.684548,1.412000
0.684546,0.728969,1.413000
0.637423,0.770514,1.414000
0.587784,0.809018,1.415000
0.535827,0.844328,1.416000
0.481753,0.876307,1.417000
0.425778,0.904828,1.418000
0.368123,0.929777,1.419000
0.309016,0.951057,1.420000
0.248689,0.968583,1.421000
0.187380,0.982287,1.422000
0.125334,0.992115,1.423000
0.062789,0.998027,1.424000
0.000001,1.000000,1.425000
-0.062792,0.998027,1.426000
-0.125335,0.992115,1.427000
-0.187383,0.982287,1.428000
-0.248691,0.968583,1.429000
-0.309017,0.951057,1.430000
-0.368126,0.929776,1.431000
-0.425779,0.904827,1.432000
-0.481755,0.876306,1.433000
-0.535827,0.844328,1.434000
-0.587787,0.809016,1.435000
-0.637425,0.770512,1.436000
-0.684547,0.728969,1.437000
-0.728970,0.684546,1.438000
-0.770513,0.637424,1.439000
-0.809018,0.587784,1.440000
-0.844328,0.535827,1.441000
-0.876308,0.481752,1.442000
-0.904827,0.425779,1.443000
-0.929777,0.368123,1.444000
-0.951057,0.309015,1.445000
-0.968583,0.248690,1.446000
-0.982288,0.187379,1.447000
-0.992115,0.125333,1.448000
-0.998027,0.062789,1.449000
-1.000000,-0.000000,1.450000
-0.998027,-0.062793,1.451000
-0.992115,-0.125333,1.452000
-0.982287,-0.187381,1.453000
-0.968583,-0.248692,1.454000
-0.951056,-0.309017,1.455000
-0.929776,-0.368127,1.456000
-0.904827,-0.425780,1.457000
-0.876306,-0.481756,1.458000
-0.844328,-0.535827,1.459000
-0.809017,-0.587786,1.460000
-0.770513,-0.637424,1.461000
-0.728968,-0.684547,1.462000
-0.684547,-0.728969,1.463000
-0.637424,-0.770514,1.464000
-0.587783,-0.809018,1.465000
-0.535826,-0.844328,1.466000
-0.481753,-0.876307,1.467000
-0.425779,-0.904827,1.468000
-0.368124,-0.929777,1.469000
-0.309016,-0.951057,1.470000
-0.248689,-0.968583,1.471000
-0.187381,-0.982287,1.472000
-0.125333,-0.992115,1.473000
-0.062788,-0.998027,1.474000
0.000001,-1.000000,1.475000
0.062791,-0.998027,1.476000
0.125334,-0.992115,1.477000
0.187382,-0.982287,1.478000
0.248691,-0.968583,1.479000
0.309018,-0.951056,1.480000
0.368125,-0.929776,1.481000
0.425780,-0.904827,1.482000
0.481754,-0.876306,1.483000
0.535828,-0.844327,1.484000
0.587786,-0.809016,1.485000
0.637425,-0.770513,1.486000
0.684548,-0.728968,1.487000
0.728969,-0.684546,1.488000
0.770514,-0.637423,1.489000
0.809017,-0.587786,1.490000
0.844329,-0.535826,1.491000
0.876307,-0.481753,1.492000
0.904828,-0.425778,1.493000
0.929777,-0.368123,1.494000
0.951057,-0.309016,1.495000
0.968583,-0.248689,1.496000
0.982287,-0.187382,1.497000
0.992115,-0.125332,1.498000
0.998027,-0.062791,1.499000
1.000000,-0.000001,1.500000
0.998027,0.062794,1.501000
0.992115,0.125335,1.502000
0.982287,0.187383,1.503000
0.968583,0.248689,1.504000
0.951057,0.309017,1.505000
0.929776,0.368126,1.506000
0.904826,0.425781,1.507000
0.876307,0.481753,1.508000
0.844328,0.535827,1.509000
0.809016,0.587787,1.510000
0.770512,0.637425,1.511000
0.728967,0.684548,1.512000
0.684546,0.728970,1.513000
0.637426,0.770512,1.514000
0.587784,0.809018,1.515000
0.535825,0.844329,1.516000
0.481752,0.876308,1.517000
0.425781,0.904826,1.518000
0.368123,0.929777,1.519000
0.309015,0.951057,1.520000
0.248688,0.968584,1.521000
0.187379,0.982288,1.522000
0.125335,0.992114,1.523000
0.062789,0.998027,1.524000
-0.000002,1.000000,1.525000
-0.062793,0.998027,1.526000
-0.125331,0.992115,1.527000
-0.187380,0.982288,1.528000
-0.248692,0.968583,1.529000
-0.309019,0.951056,1.530000
-0.368127,0.929776,1.531000
-0.425778,0.904828,1.532000
-0.481756,0.876306,1.533000
-0.535829,0.844327,1.534000
-0.587787,0.809016,1.535000
-0.637423,0.770514,1.536000
-0.684546,0.728970,1.537000
-0.728970,0.684545,1.538000
-0.770515,0.637422,1.539000
-0.809018,0.587783,1.540000
-0.844327,0.535828,1.541000
-0.876308,0.481752,1.542000
-0.904828,0.425777,1.543000
-0.929777,0.368122,1.544000
-0.951056,0.309018,1.545000
-0.968583,0.248691,1.546000
-0.982288,0.187379,1.547000
-0.992115,0.125331,1.548000
-0.998027,0.062788,1.549000
-1.000000,0.000001,1.550000
-0.998027,-0.062789,1.551000
-0.992114,-0.125336,1.552000
-0.982287,-0.187384,1.553000
-0.968583,-0.248689,1.554000
-0.951057,-0.309016,1.555000
-0.929775,-0.368127,1.556000
-0.904826,-0.425782,1.557000
-0.876305,-0.481756,1.558000
-0.844328,-0.535826,1.559000
-0.809018,-0.587785,1.560000
-0.770511,-0.637426,1.561000
-0.728967,-0.684549,1.562000
-0.684548,-0.728968,1.563000
-0.637425,-0.770513,1.564000
-0.587786,-0.809017,1.565000
-0.535824,-0.844330,1.566000
-0.481751,-0.876308,1.567000
-0.425780,-0.904827,1.568000
-0.368125,-0.929776,1.569000
-0.309014,-0.951057,1.570000
-0.248687,-0.968584,1.571000
-0.187382,-0.982287,1.572000
-0.125334,-0.992115,1.573000
-0.062791,-0.998027,1.574000
0.000003,-1.000000,1.575000
0.062794,-0.998027,1.576000
0.125333,-0.992115,1.577000
0.187381,-0.982287,1.578000
0.248693,-0.968582,1.579000
0.309020,-0.951055,1.580000
0.368124,-0.929777,1.581000
0.425779,-0.904827,1.582000
0.481753,-0.876307,1.583000
0.535830,-0.844326,1.584000
0.587788,-0.809015,1.585000
0.637424,-0.770513,1.586000
0.684547,-0.728969,1.587000
0.728969,-0.684547,1.588000
0.770516,-0.637421,1.589000
0.809017,-0.587785,1.590000
0.844328,-0.535827,1.591000
0.876307,-0.481754,1.592000
0.904829,-0.425776,1.593000
0.929778,-0.368121,1.594000
0.951056,-0.309017,1.595000
0.968583,-0.248690,1.596000
0.982287,-0.187381,1.597000
0.992115,-0.125329,1.598000
0.998027,-0.062790,1.599000
1.000000,0.000000,1.600000
0.998027,0.062791,1.601000
0.992114,0.125337,1.602000
0.982287,0.187385,1.603000
0.968583,0.248690,1.604000
0.951056,0.309017,1.605000
0.929776,0.368125,1.606000
0.904825,0.425783,1.607000
0.876307,0.481754,1.608000
0.844328,0.535827,1.609000
0.809017,0.587786,1.610000
0.770513,0.637424,1.611000
0.728966,0.684550,1.612000
0.684547,0.728969,1.613000
0.637424,0.770514,1.614000
0.587785,0.809017,1.615000
0.535823,0.844330,1.616000
0.481753,0.876307,1.617000
0.425779,0.904827,1.618000
0.368124,0.929777,1.619000
0.309016,0.951057,1.620000
0.248686,0.968584,1.621000
0.187381,0.982287,1.622000
0.125333,0.992115,1.623000
0.062790,0.998027,1.624000
-0.000001,1.000000,1.625000
-0.062791,0.998027,1.626000
-0.125334,0.992115,1.627000
-0.187382,0.982287,1.628000
-0.248691,0.968583,1.629000
-0.309018,0.951056,1.630000
-0.368125,0.929776,1.631000
-0.425780,0.904827,1.632000
-0.481754,0.876306,1.633000
-0.535828,0.844327,1.634000
-0.587786,0.809016,1.635000
-0.637425,0.770513,1.636000
-0.684548,0.728968,1.637000
-0.728969,0.684546,1.638000
-0.770514,0.637423,1.639000
-0.809018,0.587784,1.640000
-0.844329,0.535826,1.641000
-0.876307,0.481753,1.642000
-0.904828,0.425778,1.643000
-0.929777,0.368123,1.644000
-0.951057,0.309016,1.645000
-0.968583,0.248689,1.646000
-0.982287,0.187380,1.647000
-0.992114,0.125336,1.648000
-0.998027,0.062789,1.649000
-1.000000,-0.000001,1.650000
-0.998027,-0.062792,1.651000
-0.992115,-0.125335,1.652000
-0.982287,-0.187383,1.653000
-0.968583,-0.248691,1.654000
-0.951056,-0.309018,1.655000
-0.929776,-0.368126,1.656000
-0.904828,-0.425777,1.657000
-0.876306,-0.481755,1.658000
-0.844327,-0.535828,1.659000
-0.809016,-0.587787,1.660000
-0.770512,-0.637425,1.661000
-0.728967,-0.684548,1.662000
-0.684546,-0.728970,1.663000
-0.637423,-0.770514,1.664000
-0.587784,-0.809018,1.665000
-0.535829,-0.844327,1.666000
-0.481752,-0.876308,1.667000
-0.425778,-0.904828,1.668000
-0.368123,-0.929777,1.669000
-0.309015,-0.951057,1.670000
-0.248692,-0.968583,1.671000
-0.187379,-0.982288,1.672000
-0.125331,-0.992115,1.673000
-0.062789,-0.998027,1.674000
-0.000002,-1.000000,1.675000
0.062793,-0.998027,1.676000
0.125335,-0.992114,1.677000
0.187383,-0.982287,1.678000
0.248692,-0.968583,1.679000
0.309015,-0.951057,1.680000
0.368127,-0.929776,1.681000
0.425781,-0.904826,1.682000
0.481756,-0.876306,1.683000
0.535825,-0.844329,1.684000
0.587787,-0.809016,1.685000
0.637426,-0.770512,1.686000
0.684549,-0.728967,1.687000
0.728970,-0.684545,1.688000
0.770512,-0.637425,1.689000
0.809018,-0.587783,1.690000
0.844329,-0.535825,1.691000
0.876308,-0.481752,1.692000
0.904826,-0.425781,1.693000
0.929776,-0.368126,1.694000
0.951057,-0.309015,1.695000
0.968584,-0.248687,1.696000
0.982288,-0.187379,1.697000
0.992115,-0.125334,1.698000
0.998027,-0.062788,1.699000
1.000000,0.000003,1.700000
0.998027,0.062793,1.701000
0.992115,0.125332,1.702000
0.982287,0.187380,1.703000
0.968582,0.248693,1.704000
0.951056,0.309020,1.705000
0.929775,0.368127,1.706000
0.904827,0.425778,1.707000
0.876307,0.481753,1.708000
0.844326,0.535829,1.709000
0.809015,0.587788,1.710000
0.770514,0.637423,1.711000
0.728969,0.684546,1.712000
0.684545,0.728971,1.713000
0.637422,0.770515,1.714000
0.587783,0.809019,1.715000
0.535827,0.844328,1.716000
0.481754,0.876306,1.717000
0.425776,0.904828,1.718000
0.368122,0.929778,1.719000
0.309018,0.951056,1.720000
0.248690,0.968583,1.721000
0.187378,0.982288,1.722000
0.125330,0.992115,1.723000
0.062787,0.998027,1.724000
0.000001,1.000000,1.725000
-0.062790,0.998027,1.726000
-0.125337,0.992114,1.727000
-0.187385,0.982287,1.728000
-0.248689,0.968583,1.729000
-0.309017,0.951057,1.730000
-0.368124,0.929777,1.731000
-0.425782,0.904826,1.732000
-0.481757,0.876305,1.733000
-0.535827,0.844328,1.734000
-0.587785,0.809017,1.735000
-0.637427,0.770511,1.736000
-0.684550,0.728966,1.737000
-0.728969,0.684547,1.738000
-0.770513,0.637424,1.739000
-0.809017,0.587785,1.740000
-0.844330,0.535824,1.741000
-0.876309,0.481750,1.742000
-0.904827,0.425779,1.743000
-0.929776,0.368125,1.744000
-0.951058,0.309013,1.745000
-0.968584,0.248686,1.746000
-0.982287,0.187381,1.747000
-0.992115,0.125333,1.748000
-0.998027,0.062790,1.749000
-1.000000,-0.000004,1.750000
-0.998026,-0.062794,1.751000
-0.992115,-0.125333,1.752000
-0.982287,-0.187382,1.753000
-0.968583,-0.248690,1.754000
-0.951055,-0.309021,1.755000
-0.929776,-0.368125,1.756000
-0.904827,-0.425780,1.757000
-0.876307,-0.481754,1.758000
-0.844326,-0.535830,1.759000
-0.809015,-0.587789,1.760000
-0.770513,-0.637424,1.761000
-0.728968,-0.684547,1.762000
-0.684547,-0.728969,1.763000
-0.637421,-0.770516,1.764000
-0.587785,-0.809017,1.765000
-0.535826,-0.844328,1.766000
-0.481753,-0.876307,1.767000
-0.425779,-0.904827,1.768000
-0.368124,-0.929777,1.769000
-0.309016,-0.951057,1.770000
-0.248689,-0.968583,1.771000
-0.187381,-0.982287,1.772000
-0.125329,-0.992115,1.773000
-0.062790,-0.998027,1.774000
0.000001,-1.000000,1.775000
0.062791,-0.998027,1.776000
0.125334,-0.992115,1.777000
0.187382,-0.982287,1.778000
0.248691,-0.968583,1.779000
0.309018,-0.951056,1.780000
0.368125,-0.929776,1.781000
0.425784,-0.904825,1.782000
0.481755,-0.876306,1.783000
0.535828,-0.844327,1.784000
0.587786,-0.809016,1.785000
0.637425,-0.770513,1.786000
0.684548,-0.728968,1.787000
0.728969,-0.684546,1.788000
0.770514,-0.637423,1.789000
0.809018,-0.587784,1.790000
0.844329,-0.535826,1.791000
0.876307,-0.481753,1.792000
0.904828,-0.425778,1.793000
0.929777,-0.368123,1.794000
0.951057,-0.309016,1.795000
0.968583,-0.248689,1.796000
0.982288,-0.187380,1.797000
0.992115,-0.125332,1.798000
0.998027,-0.062789,1.799000
1.000000,0.000001,1.800000
0.998027,0.062792,1.801000
0.992115,0.125335,1.802000
0.982287,0.187383,1.803000
0.968583,0.248691,1.804000
0.951056,0.309018,1.805000
0.929776,0.368126,1.806000
0.904826,0.425781,1.807000
0.876306,0.481755,1.808000
0.844327,0.535828,1.809000
0.809016,0.587787,1.810000
0.770512,0.637425,1.811000
0.728967,0.684548,1.812000
0.684546,0.728970,1.813000
0.637426,0.770512,1.814000
0.587784,0.809018,1.815000
0.535825,0.844329,1.816000
0.481752,0.876308,1.817000
0.425778,0.904828,1.818000
0.368123,0.929777,1.819000
0.309015,0.951057,1.820000
0.248688,0.968584,1.821000
0.187379,0.982288,1.822000
0.125335,0.992114,1.823000
0.062789,0.998027,1.824000
-0.000002,1.000000,1.825000
-0.062793,0.998027,1.826000
-0.125335,0.992114,1.827000
-0.187383,0.982287,1.828000
-0.248692,0.968583,1.829000
-0.309019,0.951056,1.830000
-0.368127,0.929776,1.831000
-0.425778,0.904828,1.832000
-0.481756,0.876306,1.833000
-0.535829,0.844327,1.834000
-0.587787,0.809016,1.835000
-0.637426,0.770512,1.836000
-0.684546,0.728970,1.837000
-0.728970,0.684545,1.838000
-0.770515,0.637422,1.839000
-0.809018,0.587783,1.840000
-0.844327,0.535828,1.841000
-0.876308,0.481752,1.842000
-0.904828,0.425777,1.843000
-0.929777,0.368122,1.844000
-0.951057,0.309015,1.845000
-0.968583,0.248691,1.846000
-0.982288,0.187379,1.847000
-0.992115,0.125331,1.848000
-0.998027,0.062788,1.849000
-1.000000,0.000001,1.850000
-0.998027,-0.062789,1.851000
-0.992114,-0.125336,1.852000
-0.982287,-0.187384,1.853000
-0.968582,-0.248693,1.854000
-0.951057,-0.309016,1.855000
-0.929775,-0.368127,1.856000
-0.904826,-0.425782,1.857000
-0.876305,-0.481756,1.858000
-0.844328,-0.535826,1.859000
-0.809018,-0.587785,1.860000
-0.770511,-0.637426,1.861000
-0.728967,-0.684549,1.862000
-0.684545,-0.728971,1.863000
-0.637425,-0.770513,1.864000
-0.587783,-0.809019,1.865000
-0.535824,-0.844330,1.866000
-0.481751,-0.876308,1.867000
-0.425780,-0.904827,1.868000
-0.368125,-0.929776,1.869000
-0.309014,-0.951057,1.870000
-0.248687,-0.968584,1.871000
-0.187378,-0.982288,1.872000
-0.125334,-0.992115,1.873000
-0.062791,-0.998027,1.874000
