x,y
0.00000,10.00000
0.00157, 9.98286
0.00314, 9.96572
0.00471, 9.94858
0.00628, 9.93144
0.00785, 9.91431
0.00942, 9.89718
0.01099, 9.88006
0.01256, 9.86293
0.01413, 9.84581
0.01570, 9.82869
0.01727, 9.81158
0.01884, 9.79446
0.02041, 9.77735
0.02198, 9.76025
0.02355, 9.74314
0.02513, 9.72604
0.02670, 9.70895
0.02827, 9.69185
0.02984, 9.67476
0.03141, 9.65767
0.03298, 9.64059
0.03455, 9.62351
0.03612, 9.60643
0.03769, 9.58936
0.03926, 9.57228
0.04083, 9.55522
0.04240, 9.53815
0.04397, 9.52109
0.04554, 9.50403
0.04711, 9.48698
0.04868, 9.46993
0.05025, 9.45288
0.05182, 9.43583
0.05339, 9.41879
0.05496, 9.40176
0.05653, 9.38472
0.05810, 9.36769
0.05967, 9.35067
0.06124, 9.33365
0.06281, 9.31663
0.06438, 9.29962
0.06595, 9.28261
0.06752, 9.26560
0.06909, 9.24860
0.07066, 9.23161
0.07223, 9.21461
0.07381, 9.19763
0.07538, 9.18064
0.07695, 9.16366
0.07852, 9.14668
0.08009, 9.12971
0.08166, 9.11274
0.08323, 9.09578
0.08480, 9.07882
0.08637, 9.06186
0.08794, 9.04491
0.08951, 9.02797
0.09108, 9.01103
0.09265, 8.99409
0.09422, 8.97716
0.09579, 8.96023
0.09736, 8.94331
0.09893, 8.92639
0.10050, 8.90948
0.10207, 8.89257
0.10364, 8.87567
0.10521, 8.85877
0.10678, 8.84188
0.10835, 8.82499
0.10992, 8.80810
0.11149, 8.79123
0.11306, 8.77435
0.11463, 8.75749
0.11620, 8.74063
0.11777, 8.72377
0.11934, 8.70692
0.12092, 8.69007
0.12249, 8.67323
0.12406, 8.65639
0.12563, 8.63957
0.12720, 8.62274
0.12877, 8.60592
0.13034, 8.58911
0.13191, 8.57230
0.13348, 8.55549
0.13505, 8.53870
0.13662, 8.52191
0.13819, 8.50512
0.13976, 8.48834
0.14133, 8.47157
0.14290, 8.45480
0.14447, 8.43804
0.14604, 8.42128
0.14761, 8.40453
0.14918, 8.38779
0.15075, 8.37105
0.15232, 8.35432
0.15389, 8.33759
0.15546, 8.32087
0.15703, 8.30416
0.15860, 8.28745
0.16017, 8.27075
0.16174, 8.25405
0.16331, 8.23736
0.16488, 8.22067
0.16645, 8.20399
0.16802, 8.18732
0.16960, 8.17066
0.17117, 8.15400
0.17274, 8.13734
0.17431, 8.12069
0.17588, 8.10405
0.17745, 8.08741
0.17902, 8.07079
0.18059, 8.05416
0.18216, 8.03755
0.18373, 8.02094
0.18530, 8.00433
0.18687, 7.98773
0.18844, 7.97115
0.19001, 7.95456
0.19158, 7.93799
0.19315, 7.92141
0.19472, 7.90485
0.19629, 7.88829
0.19786, 7.87174
0.19943, 7.85520
0.20100, 7.83866
0.20257, 7.82213
0.20414, 7.80561
0.20571, 7.78909
0.20728, 7.77258
0.20885, 7.75608
0.21042, 7.73958
0.21199, 7.72309
0.21356, 7.70661
0.21513, 7.69013
0.21670, 7.67366
0.21828, 7.65720
0.21985, 7.64074
0.22142, 7.62429
0.22299, 7.60785
0.22456, 7.59142
0.22613, 7.57499
0.22770, 7.55857
0.22927, 7.54216
0.23084, 7.52576
0.23241, 7.50936
0.23398, 7.49297
0.23555, 7.47659
0.23712, 7.46021
0.23869, 7.44385
0.24026, 7.42749
0.24183, 7.41114
0.24340, 7.39479
0.24497, 7.37846
0.24654, 7.36213
0.24811, 7.34581
0.24968, 7.32949
0.25125, 7.31319
0.25282, 7.29689
0.25439, 7.28060
0.25596, 7.26432
0.25753, 7.24804
0.25910, 7.23178
0.26067, 7.21552
0.26224, 7.19927
0.26381, 7.18302
0.26538, 7.16678
0.26696, 7.15056
0.26853, 7.13434
0.27010, 7.11813
0.27167, 7.10192
0.27324, 7.08573
0.27481, 7.06954
0.27638, 7.05337
0.27795, 7.03720
0.27952, 7.02103
0.28109, 7.00488
0.28266, 6.98873
0.28423, 6.97260
0.28580, 6.95647
0.28737, 6.94035
0.28894, 6.92423
0.29051, 6.90813
0.29208, 6.89203
0.29365, 6.87595
0.29522, 6.85987
0.29679, 6.84379
0.29836, 6.82773
0.29993, 6.81167
0.30150, 6.79563
0.30307, 6.77959
0.30464, 6.76356
0.30621, 6.74754
0.30778, 6.73153
0.30935, 6.71553
0.31092, 6.69953
0.31249, 6.68355
0.31407, 6.66757
0.31564, 6.65161
0.31721, 6.63565
0.31878, 6.61970
0.32035, 6.60376
0.32192, 6.58782
0.32349, 6.57190
0.32506, 6.55599
0.32663, 6.54008
0.32820, 6.52418
0.32977, 6.50830
0.33134, 6.49242
0.33291, 6.47655
0.33448, 6.46069
0.33605, 6.44484
0.33762, 6.42900
0.33919, 6.41317
0.34076, 6.39734
0.34233, 6.38153
0.34390, 6.36572
0.34547, 6.34993
0.34704, 6.33414
0.34861, 6.31837
0.35018, 6.30260
0.35175, 6.28684
0.35332, 6.27110
0.35489, 6.25536
0.35646, 6.23963
0.35803, 6.22391
0.35960, 6.20820
0.36117, 6.19249
0.36275, 6.17680
0.36432, 6.16112
0.36589, 6.14545
0.36746, 6.12979
0.36903, 6.11413
0.37060, 6.09849
0.37217, 6.08286
0.37374, 6.06723
0.37531, 6.05162
0.37688, 6.03602
0.37845, 6.02042
0.38002, 6.00484
0.38159, 5.98926
0.38316, 5.97369
0.38473, 5.95814
0.38630, 5.94259
0.38787, 5.92706
0.38944, 5.91153
0.39101, 5.89601
0.39258, 5.88051
0.39415, 5.86501
0.39572, 5.84952
0.39729, 5.83404
0.39886, 5.81857
0.40043, 5.80312
0.40200, 5.78767
0.40357, 5.77223
0.40514, 5.75680
0.40671, 5.74139
0.40828, 5.72598
0.40985, 5.71058
0.41143, 5.69520
0.41300, 5.67982
0.41457, 5.66445
0.41614, 5.64910
0.41771, 5.63375
0.41928, 5.61841
0.42085, 5.60309
0.42242, 5.58778
0.42399, 5.57247
0.42556, 5.55718
0.42713, 5.54190
0.42870, 5.52662
0.43027, 5.51136
0.43184, 5.49611
0.43341, 5.48087
0.43498, 5.46563
0.43655, 5.45041
0.43812, 5.43520
0.43969, 5.42000
0.44126, 5.40481
0.44283, 5.38963
0.44440, 5.37447
0.44597, 5.35931
0.44754, 5.34416
0.44911, 5.32902
0.45068, 5.31390
0.45225, 5.29878
0.45382, 5.28368
0.45539, 5.26859
0.45696, 5.25350
0.45853, 5.23843
0.46011, 5.22337
0.46168, 5.20832
0.46325, 5.19328
0.46482, 5.17826
0.46639, 5.16324
0.46796, 5.14823
0.46953, 5.13324
0.47110, 5.11825
0.47267, 5.10328
0.47424, 5.08832
0.47581, 5.07337
0.47738, 5.05843
0.47895, 5.04350
0.48052, 5.02858
0.48209, 5.01367
0.48366, 4.99878
0.48523, 4.98389
0.48680, 4.96902
0.48837, 4.95416
0.48994, 4.93930
0.49151, 4.92446
0.49308, 4.90963
0.49465, 4.89481
0.49622, 4.88001
0.49779, 4.86521
0.49936, 4.85043
0.50093, 4.83565
0.50250, 4.82089
0.50407, 4.80614
0.50564, 4.79140
0.50722, 4.77667
0.50879, 4.76195
0.51036, 4.74725
0.51193, 4.73255
0.51350, 4.71787
0.51507, 4.70320
0.51664, 4.68854
0.51821, 4.67389
0.51978, 4.65925
0.52135, 4.64463
0.52292, 4.63001
0.52449, 4.61541
0.52606, 4.60082
0.52763, 4.58624
0.52920, 4.57167
0.53077, 4.55712
0.53234, 4.54257
0.53391, 4.52804
0.53548, 4.51352
0.53705, 4.49901
0.53862, 4.48451
0.54019, 4.47003
0.54176, 4.45555
0.54333, 4.44109
0.54490, 4.42664
0.54647, 4.41220
0.54804, 4.39777
0.54961, 4.38336
0.55118, 4.36895
0.55275, 4.35456
0.55432, 4.34018
0.55590, 4.32581
0.55747, 4.31146
0.55904, 4.29711
0.56061, 4.28278
0.56218, 4.26846
0.56375, 4.25415
0.56532, 4.23986
0.56689, 4.22557
0.56846, 4.21130
0.57003, 4.19704
0.57160, 4.18279
0.57317, 4.16855
0.57474, 4.15433
0.57631, 4.14012
0.57788, 4.12592
0.57945, 4.11173
0.58102, 4.09756
0.58259, 4.08340
0.58416, 4.06925
0.58573, 4.05511
0.58730, 4.04098
0.58887, 4.02687
0.59044, 4.01277
0.59201, 3.99868
0.59358, 3.98460
0.59515, 3.97054
0.59672, 3.95649
0.59829, 3.94245
0.59986, 3.92842
0.60143, 3.91440
0.60300, 3.90040
