x,y
0.00000,10.00000
0.00157, 9.85998
0.00314, 9.72189
0.00471, 9.58568
0.00628, 9.45133
0.00785, 9.31883
0.00942, 9.18814
0.01099, 9.05924
0.01256, 8.93211
0.01413, 8.80671
0.01570, 8.68303
0.01727, 8.56105
0.01884, 8.44074
0.02041, 8.32207
0.02198, 8.20503
0.02355, 8.08959
0.02513, 7.97573
0.02670, 7.86343
0.02827, 7.75267
0.02984, 7.64343
0.03141, 7.53568
0.03298, 7.42941
0.03455, 7.32459
0.03612, 7.22121
0.03769, 7.11924
0.03926, 7.01867
0.04083, 6.91948
0.04240, 6.82165
0.04397, 6.72516
0.04554, 6.62999
0.04711, 6.53612
0.04868, 6.44354
0.05025, 6.35222
0.05182, 6.26216
0.05339, 6.17333
0.05496, 6.08571
0.05653, 5.99930
0.05810, 5.91407
0.05967, 5.83001
0.06124, 5.74710
0.06281, 5.66533
0.06438, 5.58467
0.06595, 5.50512
0.06752, 5.42666
0.06909, 5.34928
0.07066, 5.27295
0.07223, 5.19767
0.07381, 5.12342
0.07538, 5.05019
0.07695, 4.97796
0.07852, 4.90673
0.08009, 4.83646
0.08166, 4.76717
0.08323, 4.69882
0.08480, 4.63140
0.08637, 4.56491
0.08794, 4.49933
0.08951, 4.43465
0.09108, 4.37086
0.09265, 4.30794
0.09422, 4.24588
0.09579, 4.18467
0.09736, 4.12430
0.09893, 4.06476
0.10050, 4.00604
0.10207, 3.94811
0.10364, 3.89099
0.10521, 3.83464
0.10678, 3.77907
0.10835, 3.72426
0.10992, 3.67020
0.11149, 3.61688
0.11306, 3.56429
0.11463, 3.51243
0.11620, 3.46127
0.11777, 3.41081
0.11934, 3.36105
0.12092, 3.31197
0.12249, 3.26356
0.12406, 3.21582
0.12563, 3.16873
0.12720, 3.12228
0.12877, 3.07647
0.13034, 3.03129
0.13191, 2.98673
0.13348, 2.94278
0.13505, 2.89943
0.13662, 2.85668
0.13819, 2.81451
0.13976, 2.77292
0.14133, 2.73190
0.14290, 2.69144
0.14447, 2.65154
0.14604, 2.61219
0.14761, 2.57337
0.14918, 2.53509
0.15075, 2.49733
0.15232, 2.46009
0.15389, 2.42336
0.15546, 2.38713
0.15703, 2.35140
0.15860, 2.31616
0.16017, 2.28141
0.16174, 2.24713
0.16331, 2.21332
0.16488, 2.17997
0.16645, 2.14708
0.16802, 2.11464
0.16960, 2.08265
0.17117, 2.05110
0.17274, 2.01997
0.17431, 1.98928
0.17588, 1.95901
0.17745, 1.92915
0.17902, 1.89970
0.18059, 1.87066
0.18216, 1.84201
0.18373, 1.81376
0.18530, 1.78589
0.18687, 1.75841
0.18844, 1.73131
0.19001, 1.70457
0.19158, 1.67821
0.19315, 1.65220
0.19472, 1.62656
0.19629, 1.60126
0.19786, 1.57631
0.19943, 1.55171
0.20100, 1.52744
0.20257, 1.50350
0.20414, 1.47990
0.20571, 1.45662
0.20728, 1.43365
0.20885, 1.41101
0.21042, 1.38867
0.21199, 1.36664
0.21356, 1.34491
0.21513, 1.32349
0.21670, 1.30235
0.21828, 1.28151
0.21985, 1.26095
0.22142, 1.24067
0.22299, 1.22068
0.22456, 1.20096
0.22613, 1.18150
0.22770, 1.16232
0.22927, 1.14340
0.23084, 1.12474
0.23241, 1.10634
0.23398, 1.08819
0.23555, 1.07029
0.23712, 1.05263
0.23869, 1.03522
0.24026, 1.01804
0.24183, 1.00111
0.24340, 0.98440
0.24497, 0.96793
0.24654, 0.95168
0.24811, 0.93565
0.24968, 0.91985
0.25125, 0.90426
0.25282, 0.88889
0.25439, 0.87373
0.25596, 0.85877
0.25753, 0.84403
0.25910, 0.82948
0.26067, 0.81514
0.26224, 0.80099
0.26381, 0.78704
0.26538, 0.77328
0.26696, 0.75971
0.26853, 0.74632
0.27010, 0.73313
0.27167, 0.72011
0.27324, 0.70727
0.27481, 0.69461
0.27638, 0.68212
0.27795, 0.66980
0.27952, 0.65766
0.28109, 0.64568
0.28266, 0.63386
0.28423, 0.62221
0.28580, 0.61072
0.28737, 0.59939
0.28894, 0.58821
0.29051, 0.57719
0.29208, 0.56632
0.29365, 0.55560
0.29522, 0.54503
0.29679, 0.53460
0.29836, 0.52432
0.29993, 0.51417
0.30150, 0.50417
0.30307, 0.49431
0.30464, 0.48458
0.30621, 0.47499
0.30778, 0.46553
0.30935, 0.45619
0.31092, 0.44699
0.31249, 0.43792
0.31407, 0.42897
0.31564, 0.42014
0.31721, 0.41144
0.31878, 0.40285
0.32035, 0.39439
0.32192, 0.38604
0.32349, 0.37780
0.32506, 0.36968
0.32663, 0.36167
0.32820, 0.35378
0.32977, 0.34599
0.33134, 0.33831
0.33291, 0.33073
0.33448, 0.32326
0.33605, 0.31590
0.33762, 0.30863
0.33919, 0.30147
0.34076, 0.29440
0.34233, 0.28744
0.34390, 0.28057
0.34547, 0.27379
0.34704, 0.26711
0.34861, 0.26052
0.35018, 0.25402
0.35175, 0.24761
0.35332, 0.24129
0.35489, 0.23506
0.35646, 0.22891
0.35803, 0.22285
0.35960, 0.21688
0.36117, 0.21098
0.36275, 0.20517
0.36432, 0.19944
0.36589, 0.19379
0.36746, 0.18821
0.36903, 0.18272
0.37060, 0.17729
0.37217, 0.17195
0.37374, 0.16668
0.37531, 0.16148
0.37688, 0.15636
0.37845, 0.15130
0.38002, 0.14632
0.38159, 0.14140
0.38316, 0.13656
0.38473, 0.13178
0.38630, 0.12706
0.38787, 0.12242
0.38944, 0.11783
0.39101, 0.11331
0.39258, 0.10886
0.39415, 0.10446
0.39572, 0.10013
0.39729, 0.09586
0.39886, 0.09165
0.40043, 0.08749
0.40200, 0.08339
0.40357, 0.07935
0.40514, 0.07537
0.40671, 0.07144
0.40828, 0.06757
0.40985, 0.06375
0.41143, 0.05999
0.41300, 0.05627
0.41457, 0.05261
0.41614, 0.04900
0.41771, 0.04544
0.41928, 0.04193
0.42085, 0.03847
0.42242, 0.03506
0.42399, 0.03169
0.42556, 0.02838
0.42713, 0.02511
0.42870, 0.02188
0.43027, 0.01870
0.43184, 0.01556
0.43341, 0.01247
0.43498, 0.00942
0.43655, 0.00642
0.43812, 0.00345
0.43969, 0.00053
0.44126,-0.00235
0.44283,-0.00519
0.44440,-0.00799
0.44597,-0.01075
0.44754,-0.01347
0.44911,-0.01616
0.45068,-0.01880
0.45225,-0.02141
0.45382,-0.02399
0.45539,-0.02652
0.45696,-0.02902
0.45853,-0.03149
0.46011,-0.03392
0.46168,-0.03632
0.46325,-0.03868
0.46482,-0.04101
0.46639,-0.04330
0.46796,-0.04557
0.46953,-0.04780
0.47110,-0.05000
0.47267,-0.05217
0.47424,-0.05431
0.47581,-0.05642
0.47738,-0.05849
0.47895,-0.06054
0.48052,-0.06256
0.48209,-0.06456
0.48366,-0.06652
0.48523,-0.06845
0.48680,-0.07036
0.48837,-0.07224
0.48994,-0.07410
0.49151,-0.07592
0.49308,-0.07772
0.49465,-0.07950
0.49622,-0.08125
0.49779,-0.08298
0.49936,-0.08468
0.50093,-0.08635
0.50250,-0.08801
0.50407,-0.08963
0.50564,-0.09124
0.50722,-0.09282
0.50879,-0.09438
0.51036,-0.09592
0.51193,-0.09744
0.51350,-0.09893
0.51507,-0.10040
0.51664,-0.10185
0.51821,-0.10328
0.51978,-0.10469
