x,y
0.00000,10.00000
0.00157, 9.89749
0.00314, 9.79604
0.00471, 9.69562
0.00628, 9.59624
0.00785, 9.49787
0.00942, 9.40051
0.01099, 9.30414
0.01256, 9.20877
0.01413, 9.11437
0.01570, 9.02094
0.01727, 8.92847
0.01884, 8.83695
0.02041, 8.74636
0.02198, 8.65670
0.02355, 8.56797
0.02513, 8.48014
0.02670, 8.39321
0.02827, 8.30718
0.02984, 8.22203
0.03141, 8.13775
0.03298, 8.05433
0.03455, 7.97177
0.03612, 7.89005
0.03769, 7.80917
0.03926, 7.72913
0.04083, 7.64990
0.04240, 7.57148
0.04397, 7.49387
0.04554, 7.41706
0.04711, 7.34103
0.04868, 7.26578
0.05025, 7.19130
0.05182, 7.11759
0.05339, 7.04463
0.05496, 6.97242
0.05653, 6.90095
0.05810, 6.83022
0.05967, 6.76020
0.06124, 6.69091
0.06281, 6.62233
0.06438, 6.55445
0.06595, 6.48726
0.06752, 6.42077
0.06909, 6.35495
0.07066, 6.28981
0.07223, 6.22534
0.07381, 6.16153
0.07538, 6.09837
0.07695, 6.03586
0.07852, 5.97400
0.08009, 5.91276
0.08166, 5.85216
0.08323, 5.79217
0.08480, 5.73280
0.08637, 5.67404
0.08794, 5.61589
0.08951, 5.55833
0.09108, 5.50135
0.09265, 5.44497
0.09422, 5.38916
0.09579, 5.33392
0.09736, 5.27925
0.09893, 5.22513
0.10050, 5.17158
0.10207, 5.11857
0.10364, 5.06610
0.10521, 5.01418
0.10678, 4.96278
0.10835, 4.91191
0.10992, 4.86156
0.11149, 4.81173
0.11306, 4.76241
0.11463, 4.71360
0.11620, 4.66529
0.11777, 4.61747
0.11934, 4.57014
0.12092, 4.52330
0.12249, 4.47693
0.12406, 4.43105
0.12563, 4.38563
0.12720, 4.34068
0.12877, 4.29619
0.13034, 4.25216
0.13191, 4.20857
0.13348, 4.16544
0.13505, 4.12274
0.13662, 4.08049
0.13819, 4.03866
0.13976, 3.99727
0.14133, 3.95630
0.14290, 3.91575
0.14447, 3.87561
0.14604, 3.83589
0.14761, 3.79657
0.14918, 3.75766
0.15075, 3.71914
0.15232, 3.68102
0.15389, 3.64329
0.15546, 3.60595
