x,y
0.00000,10.00000
0.00157, 9.97977
0.00314, 9.95952
0.00471, 9.93925
0.00628, 9.91897
0.00785, 9.89867
0.00942, 9.87836
0.01099, 9.85803
0.01256, 9.83769
0.01413, 9.81733
0.01570, 9.79695
0.01727, 9.77656
0.01884, 9.75615
0.02041, 9.73573
0.02198, 9.71529
0.02355, 9.69484
0.02513, 9.67437
0.02670, 9.65389
0.02827, 9.63340
0.02984, 9.61289
0.03141, 9.59236
0.03298, 9.57183
0.03455, 9.55127
0.03612, 9.53071
0.03769, 9.51013
0.03926, 9.48954
0.04083, 9.46893
0.04240, 9.44831
0.04397, 9.42768
0.04554, 9.40703
0.04711, 9.38638
0.04868, 9.36570
0.05025, 9.34502
0.05182, 9.32432
0.05339, 9.30361
0.05496, 9.28289
0.05653, 9.26215
0.05810, 9.24141
0.05967, 9.22065
0.06124, 9.19988
0.06281, 9.17909
0.06438, 9.15830
0.06595, 9.13749
0.06752, 9.11667
0.06909, 9.09584
0.07066, 9.07500
0.07223, 9.05415
0.07381, 9.03329
0.07538, 9.01242
0.07695, 8.99154
0.07852, 8.97064
0.08009, 8.94974
0.08166, 8.92882
0.08323, 8.90789
0.08480, 8.88696
0.08637, 8.86601
0.08794, 8.84505
0.08951, 8.82409
0.09108, 8.80311
0.09265, 8.78213
0.09422, 8.76114
0.09579, 8.74013
0.09736, 8.71912
0.09893, 8.69810
0.10050, 8.67707
0.10207, 8.65603
0.10364, 8.63498
0.10521, 8.61392
0.10678, 8.59285
0.10835, 8.57178
0.10992, 8.55070
0.11149, 8.52961
0.11306, 8.50851
0.11463, 8.48741
0.11620, 8.46629
0.11777, 8.44517
0.11934, 8.42404
0.12092, 8.40291
0.12249, 8.38177
0.12406, 8.36061
0.12563, 8.33946
0.12720, 8.31829
0.12877, 8.29712
0.13034, 8.27594
0.13191, 8.25476
0.13348, 8.23357
0.13505, 8.21237
0.13662, 8.19116
0.13819, 8.16995
0.13976, 8.14874
0.14133, 8.12751
0.14290, 8.10629
0.14447, 8.08505
0.14604, 8.06381
0.14761, 8.04256
0.14918, 8.02131
0.15075, 8.00005
0.15232, 7.97879
0.15389, 7.95752
0.15546, 7.93625
0.15703, 7.91497
0.15860, 7.89368
0.16017, 7.87239
0.16174, 7.85110
0.16331, 7.82980
0.16488, 7.80850
0.16645, 7.78719
0.16802, 7.76588
0.16960, 7.74457
0.17117, 7.72325
0.17274, 7.70193
0.17431, 7.68060
0.17588, 7.65927
0.17745, 7.63794
0.17902, 7.61661
0.18059, 7.59527
0.18216, 7.57393
0.18373, 7.55259
0.18530, 7.53124
0.18687, 7.50989
0.18844, 7.48854
0.19001, 7.46719
0.19158, 7.44583
0.19315, 7.42448
0.19472, 7.40311
0.19629, 7.38175
0.19786, 7.36039
0.19943, 7.33902
0.20100, 7.31765
0.20257, 7.29628
0.20414, 7.27491
0.20571, 7.25354
0.20728, 7.23216
0.20885, 7.21079
0.21042, 7.18941
0.21199, 7.16804
0.21356, 7.14666
0.21513, 7.12528
0.21670, 7.10390
0.21828, 7.08252
0.21985, 7.06113
0.22142, 7.03975
0.22299, 7.01837
0.22456, 6.99699
0.22613, 6.97560
0.22770, 6.95422
0.22927, 6.93283
0.23084, 6.91145
0.23241, 6.89007
0.23398, 6.86868
0.23555, 6.84730
0.23712, 6.82592
0.23869, 6.80454
0.24026, 6.78316
0.24183, 6.76178
0.24340, 6.74040
0.24497, 6.71902
0.24654, 6.69764
0.24811, 6.67627
0.24968, 6.65489
0.25125, 6.63352
0.25282, 6.61215
0.25439, 6.59078
0.25596, 6.56941
0.25753, 6.54804
0.25910, 6.52668
0.26067, 6.50531
0.26224, 6.48395
0.26381, 6.46259
0.26538, 6.44124
0.26696, 6.41988
0.26853, 6.39853
0.27010, 6.37718
0.27167, 6.35584
0.27324, 6.33449
0.27481, 6.31315
0.27638, 6.29181
0.27795, 6.27048
0.27952, 6.24915
0.28109, 6.22782
0.28266, 6.20650
0.28423, 6.18518
0.28580, 6.16386
0.28737, 6.14254
0.28894, 6.12123
0.29051, 6.09993
0.29208, 6.07862
0.29365, 6.05733
0.29522, 6.03603
0.29679, 6.01474
0.29836, 5.99346
0.29993, 5.97218
0.30150, 5.95090
0.30307, 5.92963
0.30464, 5.90837
0.30621, 5.88711
0.30778, 5.86585
0.30935, 5.84460
0.31092, 5.82335
0.31249, 5.80211
0.31407, 5.78087
0.31564, 5.75964
0.31721, 5.73842
0.31878, 5.71720
0.32035, 5.69598
0.32192, 5.67478
0.32349, 5.65357
0.32506, 5.63238
0.32663, 5.61119
0.32820, 5.59000
0.32977, 5.56882
0.33134, 5.54765
0.33291, 5.52649
0.33448, 5.50533
0.33605, 5.48417
0.33762, 5.46303
0.33919, 5.44189
0.34076, 5.42076
0.34233, 5.39963
0.34390, 5.37852
0.34547, 5.35741
0.34704, 5.33630
0.34861, 5.31521
0.35018, 5.29412
0.35175, 5.27304
0.35332, 5.25196
0.35489, 5.23090
0.35646, 5.20984
0.35803, 5.18879
0.35960, 5.16775
0.36117, 5.14672
0.36275, 5.12569
0.36432, 5.10468
0.36589, 5.08367
0.36746, 5.06267
0.36903, 5.04168
0.37060, 5.02070
0.37217, 4.99972
0.37374, 4.97876
0.37531, 4.95780
0.37688, 4.93685
0.37845, 4.91592
0.38002, 4.89499
0.38159, 4.87407
0.38316, 4.85316
0.38473, 4.83226
0.38630, 4.81137
0.38787, 4.79048
0.38944, 4.76961
0.39101, 4.74875
0.39258, 4.72790
0.39415, 4.70705
0.39572, 4.68622
0.39729, 4.66540
0.39886, 4.64458
0.40043, 4.62378
0.40200, 4.60299
0.40357, 4.58220
0.40514, 4.56143
0.40671, 4.54067
0.40828, 4.51992
0.40985, 4.49918
0.41143, 4.47845
0.41300, 4.45774
0.41457, 4.43703
0.41614, 4.41633
0.41771, 4.39565
0.41928, 4.37497
0.42085, 4.35431
0.42242, 4.33366
0.42399, 4.31302
0.42556, 4.29240
0.42713, 4.27178
0.42870, 4.25118
0.43027, 4.23058
0.43184, 4.21000
0.43341, 4.18943
0.43498, 4.16888
0.43655, 4.14833
0.43812, 4.12780
0.43969, 4.10728
0.44126, 4.08677
0.44283, 4.06628
0.44440, 4.04580
0.44597, 4.02533
0.44754, 4.00487
0.44911, 3.98442
0.45068, 3.96399
0.45225, 3.94357
0.45382, 3.92317
0.45539, 3.90277
0.45696, 3.88239
0.45853, 3.86203
0.46011, 3.84168
0.46168, 3.82134
0.46325, 3.80101
0.46482, 3.78070
0.46639, 3.76040
0.46796, 3.74011
0.46953, 3.71984
0.47110, 3.69958
0.47267, 3.67934
0.47424, 3.65911
0.47581, 3.63889
0.47738, 3.61869
0.47895, 3.59851
0.48052, 3.57833
0.48209, 3.55817
0.48366, 3.53803
0.48523, 3.51790
0.48680, 3.49779
0.48837, 3.47769
0.48994, 3.45760
0.49151, 3.43753
0.49308, 3.41747
0.49465, 3.39743
0.49622, 3.37741
0.49779, 3.35740
0.49936, 3.33740
0.50093, 3.31742
0.50250, 3.29745
0.50407, 3.27750
0.50564, 3.25757
0.50722, 3.23765
0.50879, 3.21774
0.51036, 3.19786
0.51193, 3.17798
0.51350, 3.15813
0.51507, 3.13829
0.51664, 3.11846
0.51821, 3.09865
0.51978, 3.07886
0.52135, 3.05908
0.52292, 3.03932
0.52449, 3.01958
0.52606, 2.99985
0.52763, 2.98014
0.52920, 2.96045
0.53077, 2.94077
0.53234, 2.92111
0.53391, 2.90146
0.53548, 2.88184
0.53705, 2.86223
0.53862, 2.84263
0.54019, 2.82306
0.54176, 2.80350
0.54333, 2.78395
0.54490, 2.76443
0.54647, 2.74492
0.54804, 2.72543
0.54961, 2.70596
0.55118, 2.68650
0.55275, 2.66706
0.55432, 2.64764
0.55590, 2.62824
0.55747, 2.60885
0.55904, 2.58949
0.56061, 2.57014
0.56218, 2.55081
0.56375, 2.53149
0.56532, 2.51220
0.56689, 2.49292
0.56846, 2.47366
0.57003, 2.45442
0.57160, 2.43520
0.57317, 2.41599
0.57474, 2.39681
0.57631, 2.37764
0.57788, 2.35849
0.57945, 2.33936
0.58102, 2.32025
0.58259, 2.30116
0.58416, 2.28208
0.58573, 2.26303
0.58730, 2.24399
0.58887, 2.22498
0.59044, 2.20598
0.59201, 2.18700
0.59358, 2.16804
0.59515, 2.14910
0.59672, 2.13018
0.59829, 2.11128
0.59986, 2.09240
0.60143, 2.07354
0.60300, 2.05470
0.60458, 2.03587
0.60615, 2.01707
0.60772, 1.99829
0.60929, 1.97952
0.61086, 1.96078
0.61243, 1.94205
0.61400, 1.92335
0.61557, 1.90467
0.61714, 1.88600
0.61871, 1.86736
0.62028, 1.84874
0.62185, 1.83013
0.62342, 1.81155
0.62499, 1.79299
0.62656, 1.77445
0.62813, 1.75593
0.62970, 1.73742
0.63127, 1.71894
0.63284, 1.70049
0.63441, 1.68205
0.63598, 1.66363
0.63755, 1.64523
0.63912, 1.62686
0.64069, 1.60850
0.64226, 1.59017
0.64383, 1.57185
0.64540, 1.55356
0.64697, 1.53529
0.64854, 1.51704
0.65011, 1.49881
0.65168, 1.48061
0.65326, 1.46242
0.65483, 1.44426
0.65640, 1.42611
0.65797, 1.40799
0.65954, 1.38989
0.66111, 1.37182
0.66268, 1.35376
0.66425, 1.33573
0.66582, 1.31771
0.66739, 1.29972
0.66896, 1.28176
0.67053, 1.26381
0.67210, 1.24588
0.67367, 1.22798
0.67524, 1.21010
0.67681, 1.19224
0.67838, 1.17441
0.67995, 1.15659
0.68152, 1.13880
0.68309, 1.12103
0.68466, 1.10329
0.68623, 1.08556
0.68780, 1.06786
0.68937, 1.05018
0.69094, 1.03253
0.69251, 1.01490
0.69408, 0.99728
0.69565, 0.97970
0.69722, 0.96213
0.69879, 0.94459
0.70037, 0.92707
0.70194, 0.90958
0.70351, 0.89210
0.70508, 0.87465
0.70665, 0.85723
0.70822, 0.83982
0.70979, 0.82244
0.71136, 0.80509
0.71293, 0.78775
0.71450, 0.77044
0.71607, 0.75315
0.71764, 0.73589
0.71921, 0.71865
0.72078, 0.70143
0.72235, 0.68424
0.72392, 0.66707
0.72549, 0.64993
0.72706, 0.63281
0.72863, 0.61571
0.73020, 0.59863
0.73177, 0.58158
0.73334, 0.56456
0.73491, 0.54756
0.73648, 0.53058
0.73805, 0.51362
0.73962, 0.49669
0.74119, 0.47979
0.74276, 0.46291
0.74433, 0.44605
0.74590, 0.42922
0.74747, 0.41241
0.74905, 0.39562
0.75062, 0.37886
0.75219, 0.36213
0.75376, 0.34542
0.75533, 0.32873
0.75690, 0.31207
0.75847, 0.29543
0.76004, 0.27882
0.76161, 0.26223
0.76318, 0.24567
0.76475, 0.22913
0.76632, 0.21262
0.76789, 0.19613
0.76946, 0.17967
0.77103, 0.16323
0.77260, 0.14681
0.77417, 0.13043
0.77574, 0.11406
0.77731, 0.09772
0.77888, 0.08141
0.78045, 0.06512
0.78202, 0.04886
0.78359, 0.03262
0.78516, 0.01641
0.78673, 0.00022
0.78830,-0.01594
0.78987,-0.03207
0.79144,-0.04818
0.79301,-0.06427
0.79458,-0.08033
0.79615,-0.09636
0.79773,-0.11237
0.79930,-0.12835
0.80087,-0.14431
0.80244,-0.16024
0.80401,-0.17615
0.80558,-0.19202
0.80715,-0.20788
0.80872,-0.22371
0.81029,-0.23951
0.81186,-0.25528
0.81343,-0.27103
0.81500,-0.28676
0.81657,-0.30246
0.81814,-0.31813
0.81971,-0.33377
0.82128,-0.34939
0.82285,-0.36499
0.82442,-0.38055
0.82599,-0.39609
0.82756,-0.41161
0.82913,-0.42710
0.83070,-0.44256
0.83227,-0.45799
0.83384,-0.47340
0.83541,-0.48879
0.83698,-0.50414
0.83855,-0.51947
0.84012,-0.53477
0.84169,-0.55005
0.84326,-0.56530
0.84483,-0.58052
0.84641,-0.59572
0.84798,-0.61089
0.84955,-0.62603
0.85112,-0.64115
0.85269,-0.65624
0.85426,-0.67130
0.85583,-0.68634
0.85740,-0.70134
0.85897,-0.71633
