x,y
0.00000,10.00000
0.00314,10.00504
0.00628,10.00931
0.00942,10.01280
0.01256,10.01553
0.01570,10.01748
0.01884,10.01867
0.02198,10.01908
0.02513,10.01872
0.02827,10.01759
0.03141,10.01569
0.03455,10.01301
0.03769,10.00957
0.04083,10.00536
0.04397,10.00037
0.04711, 9.99462
0.05025, 9.98810
0.05339, 9.98081
0.05653, 9.97275
0.05967, 9.96393
0.06281, 9.95433
0.06595, 9.94397
0.06909, 9.93285
0.07223, 9.92096
0.07538, 9.90831
0.07852, 9.89490
0.08166, 9.88072
0.08480, 9.86579
0.08794, 9.85010
0.09108, 9.83364
0.09422, 9.81644
0.09736, 9.79847
0.10050, 9.77976
0.10364, 9.76029
0.10678, 9.74007
0.10992, 9.71910
0.11306, 9.69738
0.11620, 9.67492
0.11934, 9.65172
0.12249, 9.62777
0.12563, 9.60308
0.12877, 9.57765
0.13191, 9.55149
0.13505, 9.52459
0.13819, 9.49696
0.14133, 9.46860
0.14447, 9.43951
0.14761, 9.40970
0.15075, 9.37916
0.15389, 9.34790
0.15703, 9.31593
0.16017, 9.28324
0.16331, 9.24983
0.16645, 9.21571
0.16960, 9.18089
0.17274, 9.14536
0.17588, 9.10912
0.17902, 9.07219
0.18216, 9.03456
0.18530, 8.99623
0.18844, 8.95722
0.19158, 8.91752
0.19472, 8.87713
0.19786, 8.83606
0.20100, 8.79431
0.20414, 8.75189
0.20728, 8.70879
0.21042, 8.66503
0.21356, 8.62060
0.21670, 8.57551
0.21985, 8.52977
0.22299, 8.48337
0.22613, 8.43631
0.22927, 8.38862
0.23241, 8.34027
0.23555, 8.29129
0.23869, 8.24167
0.24183, 8.19142
0.24497, 8.14055
0.24811, 8.08904
0.25125, 8.03692
0.25439, 7.98419
0.25753, 7.93084
0.26067, 7.87688
0.26381, 7.82232
0.26696, 7.76717
0.27010, 7.71141
0.27324, 7.65507
0.27638, 7.59814
0.27952, 7.54063
0.28266, 7.48255
0.28580, 7.42389
0.28894, 7.36466
0.29208, 7.30487
0.29522, 7.24452
0.29836, 7.18362
0.30150, 7.12217
0.30464, 7.06017
0.30778, 6.99764
0.31092, 6.93457
0.31407, 6.87097
0.31721, 6.80685
0.32035, 6.74220
0.32349, 6.67705
0.32663, 6.61138
0.32977, 6.54521
0.33291, 6.47854
0.33605, 6.41137
0.33919, 6.34372
0.34233, 6.27559
0.34547, 6.20697
0.34861, 6.13789
0.35175, 6.06833
0.35489, 5.99832
0.35803, 5.92785
0.36117, 5.85693
0.36432, 5.78556
0.36746, 5.71376
0.37060, 5.64152
0.37374, 5.56885
0.37688, 5.49576
0.38002, 5.42225
0.38316, 5.34834
0.38630, 5.27401
0.38944, 5.19929
0.39258, 5.12417
0.39572, 5.04867
0.39886, 4.97278
0.40200, 4.89652
0.40514, 4.81989
0.40828, 4.74290
0.41143, 4.66555
0.41457, 4.58785
0.41771, 4.50980
0.42085, 4.43141
0.42399, 4.35269
0.42713, 4.27364
0.43027, 4.19427
0.43341, 4.11459
0.43655, 4.03459
0.43969, 3.95430
0.44283, 3.87371
0.44597, 3.79283
0.44911, 3.71166
0.45225, 3.63022
0.45539, 3.54851
0.45853, 3.46653
0.46168, 3.38429
0.46482, 3.30181
0.46796, 3.21908
0.47110, 3.13611
0.47424, 3.05291
0.47738, 2.96948
