x,y
0.00000,10.00000
0.00157, 9.98196
0.00314, 9.96356
0.00471, 9.94479
0.00628, 9.92566
0.00785, 9.90617
0.00942, 9.88632
0.01099, 9.86611
0.01256, 9.84554
0.01413, 9.82462
0.01570, 9.80335
0.01727, 9.78172
0.01884, 9.75974
0.02041, 9.73742
0.02198, 9.71474
0.02355, 9.69171
0.02513, 9.66834
0.02670, 9.64463
0.02827, 9.62057
0.02984, 9.59618
0.03141, 9.57144
0.03298, 9.54637
0.03455, 9.52096
0.03612, 9.49521
0.03769, 9.46913
0.03926, 9.44272
0.04083, 9.41598
0.04240, 9.38891
0.04397, 9.36152
0.04554, 9.33379
0.04711, 9.30575
0.04868, 9.27738
0.05025, 9.24869
0.05182, 9.21968
0.05339, 9.19036
0.05496, 9.16072
0.05653, 9.13076
0.05810, 9.10050
0.05967, 9.06992
0.06124, 9.03903
0.06281, 9.00784
0.06438, 8.97634
0.06595, 8.94453
0.06752, 8.91243
0.06909, 8.88002
0.07066, 8.84731
0.07223, 8.81431
0.07381, 8.78101
0.07538, 8.74742
0.07695, 8.71354
0.07852, 8.67937
0.08009, 8.64490
0.08166, 8.61016
0.08323, 8.57512
0.08480, 8.53981
0.08637, 8.50421
0.08794, 8.46834
0.08951, 8.43219
0.09108, 8.39576
0.09265, 8.35906
0.09422, 8.32209
0.09579, 8.28485
0.09736, 8.24734
0.09893, 8.20957
0.10050, 8.17153
0.10207, 8.13323
0.10364, 8.09467
0.10521, 8.05586
0.10678, 8.01678
0.10835, 7.97746
0.10992, 7.93788
0.11149, 7.89805
0.11306, 7.85797
0.11463, 7.81765
0.11620, 7.77708
0.11777, 7.73627
0.11934, 7.69522
0.12092, 7.65393
0.12249, 7.61240
0.12406, 7.57064
0.12563, 7.52865
0.12720, 7.48642
0.12877, 7.44397
0.13034, 7.40129
0.13191, 7.35839
0.13348, 7.31527
0.13505, 7.27192
0.13662, 7.22836
0.13819, 7.18458
0.13976, 7.14059
0.14133, 7.09638
0.14290, 7.05197
0.14447, 7.00734
0.14604, 6.96251
0.14761, 6.91748
0.14918, 6.87224
0.15075, 6.82681
0.15232, 6.78118
0.15389, 6.73535
0.15546, 6.68933
0.15703, 6.64311
0.15860, 6.59671
0.16017, 6.55012
0.16174, 6.50335
0.16331, 6.45639
0.16488, 6.40926
0.16645, 6.36194
0.16802, 6.31445
0.16960, 6.26679
0.17117, 6.21895
0.17274, 6.17095
0.17431, 6.12277
0.17588, 6.07443
0.17745, 6.02593
0.17902, 5.97727
0.18059, 5.92845
0.18216, 5.87947
0.18373, 5.83033
0.18530, 5.78105
0.18687, 5.73161
0.18844, 5.68203
0.19001, 5.63230
0.19158, 5.58242
0.19315, 5.53241
0.19472, 5.48225
0.19629, 5.43196
0.19786, 5.38153
0.19943, 5.33097
0.20100, 5.28028
0.20257, 5.22946
0.20414, 5.17852
0.20571, 5.12745
0.20728, 5.07626
0.20885, 5.02495
0.21042, 4.97352
0.21199, 4.92198
0.21356, 4.87033
0.21513, 4.81856
0.21670, 4.76669
0.21828, 4.71471
0.21985, 4.66262
0.22142, 4.61044
0.22299, 4.55815
0.22456, 4.50577
0.22613, 4.45329
0.22770, 4.40072
0.22927, 4.34806
0.23084, 4.29531
0.23241, 4.24248
0.23398, 4.18956
0.23555, 4.13656
0.23712, 4.08348
0.23869, 4.03032
0.24026, 3.97708
0.24183, 3.92378
0.24340, 3.87040
0.24497, 3.81695
0.24654, 3.76344
0.24811, 3.70986
0.24968, 3.65622
0.25125, 3.60252
0.25282, 3.54876
0.25439, 3.49495
0.25596, 3.44108
0.25753, 3.38717
0.25910, 3.33320
0.26067, 3.27919
0.26224, 3.22513
0.26381, 3.17104
0.26538, 3.11690
0.26696, 3.06272
0.26853, 3.00851
0.27010, 2.95427
0.27167, 2.89999
0.27324, 2.84569
0.27481, 2.79135
0.27638, 2.73700
0.27795, 2.68262
0.27952, 2.62822
0.28109, 2.57380
0.28266, 2.51937
0.28423, 2.46492
0.28580, 2.41047
0.28737, 2.35600
0.28894, 2.30152
0.29051, 2.24704
0.29208, 2.19256
0.29365, 2.13807
0.29522, 2.08359
0.29679, 2.02911
0.29836, 1.97464
0.29993, 1.92017
0.30150, 1.86572
0.30307, 1.81127
0.30464, 1.75684
0.30621, 1.70243
0.30778, 1.64803
0.30935, 1.59366
0.31092, 1.53931
0.31249, 1.48498
0.31407, 1.43068
0.31564, 1.37641
0.31721, 1.32217
0.31878, 1.26796
0.32035, 1.21379
0.32192, 1.15965
0.32349, 1.10556
0.32506, 1.05150
0.32663, 0.99749
0.32820, 0.94352
0.32977, 0.88961
0.33134, 0.83574
0.33291, 0.78192
0.33448, 0.72816
0.33605, 0.67445
0.33762, 0.62080
0.33919, 0.56721
0.34076, 0.51368
0.34233, 0.46022
0.34390, 0.40682
0.34547, 0.35349
0.34704, 0.30022
0.34861, 0.24703
0.35018, 0.19392
0.35175, 0.14088
0.35332, 0.08792
0.35489, 0.03503
0.35646,-0.01777
0.35803,-0.07049
0.35960,-0.12312
0.36117,-0.17566
0.36275,-0.22812
0.36432,-0.28048
0.36589,-0.33275
0.36746,-0.38493
0.36903,-0.43701
0.37060,-0.48899
0.37217,-0.54087
0.37374,-0.59264
0.37531,-0.64432
0.37688,-0.69588
0.37845,-0.74734
0.38002,-0.79868
0.38159,-0.84992
0.38316,-0.90104
0.38473,-0.95205
0.38630,-1.00293
0.38787,-1.05370
0.38944,-1.10435
0.39101,-1.15487
0.39258,-1.20527
0.39415,-1.25555
0.39572,-1.30569
0.39729,-1.35570
0.39886,-1.40559
