x,y
0.00000,10.00000
0.00157, 9.85973
0.00314, 9.72141
0.00471, 9.58501
0.00628, 9.45049
0.00785, 9.31784
0.00942, 9.18703
0.01099, 9.05803
0.01256, 8.93082
0.01413, 8.80537
0.01570, 8.68166
0.01727, 8.55967
0.01884, 8.43936
0.02041, 8.32073
0.02198, 8.20374
0.02355, 8.08837
0.02513, 7.97460
0.02670, 7.86240
0.02827, 7.75176
0.02984, 7.64266
0.03141, 7.53506
0.03298, 7.42896
0.03455, 7.32433
0.03612, 7.22115
0.03769, 7.11939
0.03926, 7.01905
0.04083, 6.92010
0.04240, 6.82252
0.04397, 6.72630
0.04554, 6.63140
0.04711, 6.53782
0.04868, 6.44554
0.05025, 6.35454
0.05182, 6.26480
0.05339, 6.17630
0.05496, 6.08903
0.05653, 6.00297
0.05810, 5.91810
0.05967, 5.83441
0.06124, 5.75187
0.06281, 5.67048
0.06438, 5.59022
0.06595, 5.51107
0.06752, 5.43302
0.06909, 5.35605
0.07066, 5.28015
0.07223, 5.20530
0.07381, 5.13148
0.07538, 5.05869
0.07695, 4.98691
0.07852, 4.91612
0.08009, 4.84632
0.08166, 4.77748
0.08323, 4.70960
0.08480, 4.64265
0.08637, 4.57664
0.08794, 4.51154
0.08951, 4.44734
0.09108, 4.38404
0.09265, 4.32161
0.09422, 4.26004
0.09579, 4.19933
0.09736, 4.13946
0.09893, 4.08043
0.10050, 4.02220
0.10207, 3.96479
0.10364, 3.90817
0.10521, 3.85234
0.10678, 3.79728
0.10835, 3.74299
0.10992, 3.68945
0.11149, 3.63665
0.11306, 3.58458
0.11463, 3.53323
0.11620, 3.48260
0.11777, 3.43266
0.11934, 3.38342
0.12092, 3.33487
0.12249, 3.28698
0.12406, 3.23976
0.12563, 3.19319
0.12720, 3.14727
0.12877, 3.10199
0.13034, 3.05733
0.13191, 3.01330
0.13348, 2.96987
0.13505, 2.92704
0.13662, 2.88481
0.13819, 2.84317
0.13976, 2.80210
0.14133, 2.76160
0.14290, 2.72166
0.14447, 2.68228
0.14604, 2.64344
0.14761, 2.60514
0.14918, 2.56737
0.15075, 2.53013
0.15232, 2.49340
0.15389, 2.45718
0.15546, 2.42146
0.15703, 2.38624
0.15860, 2.35151
0.16017, 2.31725
0.16174, 2.28348
0.16331, 2.25017
0.16488, 2.21732
0.16645, 2.18493
0.16802, 2.15299
0.16960, 2.12149
0.17117, 2.09043
0.17274, 2.05979
0.17431, 2.02959
0.17588, 1.99980
0.17745, 1.97042
0.17902, 1.94145
0.18059, 1.91289
0.18216, 1.88472
0.18373, 1.85694
0.18530, 1.82954
0.18687, 1.80253
0.18844, 1.77589
0.19001, 1.74962
0.19158, 1.72371
0.19315, 1.69817
0.19472, 1.67298
0.19629, 1.64813
0.19786, 1.62363
0.19943, 1.59948
0.20100, 1.57565
0.20257, 1.55216
0.20414, 1.52899
0.20571, 1.50615
0.20728, 1.48362
0.20885, 1.46140
0.21042, 1.43949
0.21199, 1.41789
0.21356, 1.39658
0.21513, 1.37557
0.21670, 1.35485
0.21828, 1.33442
0.21985, 1.31428
0.22142, 1.29441
0.22299, 1.27482
0.22456, 1.25550
0.22613, 1.23644
0.22770, 1.21765
0.22927, 1.19913
0.23084, 1.18086
0.23241, 1.16284
0.23398, 1.14507
0.23555, 1.12755
0.23712, 1.11027
0.23869, 1.09324
0.24026, 1.07643
0.24183, 1.05987
0.24340, 1.04353
0.24497, 1.02742
0.24654, 1.01153
0.24811, 0.99586
0.24968, 0.98041
0.25125, 0.96517
0.25282, 0.95015
0.25439, 0.93533
0.25596, 0.92072
0.25753, 0.90632
0.25910, 0.89211
0.26067, 0.87810
0.26224, 0.86428
0.26381, 0.85066
0.26538, 0.83722
0.26696, 0.82397
0.26853, 0.81091
0.27010, 0.79802
0.27167, 0.78532
0.27324, 0.77279
0.27481, 0.76044
0.27638, 0.74825
0.27795, 0.73624
0.27952, 0.72439
0.28109, 0.71271
0.28266, 0.70119
0.28423, 0.68983
0.28580, 0.67862
0.28737, 0.66758
0.28894, 0.65668
0.29051, 0.64594
0.29208, 0.63535
0.29365, 0.62490
0.29522, 0.61460
0.29679, 0.60444
0.29836, 0.59442
0.29993, 0.58455
0.30150, 0.57480
0.30307, 0.56520
0.30464, 0.55573
0.30621, 0.54639
0.30778, 0.53717
0.30935, 0.52809
0.31092, 0.51913
0.31249, 0.51030
0.31407, 0.50159
0.31564, 0.49300
0.31721, 0.48453
0.31878, 0.47618
0.32035, 0.46795
0.32192, 0.45983
0.32349, 0.45182
0.32506, 0.44392
0.32663, 0.43613
0.32820, 0.42845
0.32977, 0.42088
0.33134, 0.41341
0.33291, 0.40605
0.33448, 0.39879
0.33605, 0.39163
0.33762, 0.38457
0.33919, 0.37760
0.34076, 0.37074
0.34233, 0.36397
0.34390, 0.35729
0.34547, 0.35071
0.34704, 0.34422
0.34861, 0.33781
0.35018, 0.33150
0.35175, 0.32528
0.35332, 0.31914
0.35489, 0.31308
0.35646, 0.30712
0.35803, 0.30123
0.35960, 0.29542
0.36117, 0.28970
0.36275, 0.28406
0.36432, 0.27849
0.36589, 0.27300
0.36746, 0.26759
0.36903, 0.26226
0.37060, 0.25699
0.37217, 0.25181
0.37374, 0.24669
0.37531, 0.24164
0.37688, 0.23667
0.37845, 0.23176
0.38002, 0.22693
0.38159, 0.22215
0.38316, 0.21745
0.38473, 0.21281
0.38630, 0.20824
0.38787, 0.20373
0.38944, 0.19928
0.39101, 0.19490
0.39258, 0.19057
0.39415, 0.18631
0.39572, 0.18210
0.39729, 0.17796
0.39886, 0.17387
0.40043, 0.16983
0.40200, 0.16586
0.40357, 0.16194
0.40514, 0.15807
0.40671, 0.15426
0.40828, 0.15050
0.40985, 0.14680
0.41143, 0.14314
0.41300, 0.13954
0.41457, 0.13599
0.41614, 0.13248
0.41771, 0.12903
0.41928, 0.12562
0.42085, 0.12226
0.42242, 0.11895
0.42399, 0.11568
0.42556, 0.11246
0.42713, 0.10929
0.42870, 0.10615
0.43027, 0.10307
0.43184, 0.10002
0.43341, 0.09702
0.43498, 0.09406
0.43655, 0.09114
0.43812, 0.08826
0.43969, 0.08542
0.44126, 0.08262
0.44283, 0.07986
0.44440, 0.07714
0.44597, 0.07446
0.44754, 0.07182
0.44911, 0.06921
0.45068, 0.06663
0.45225, 0.06410
0.45382, 0.06160
0.45539, 0.05913
0.45696, 0.05670
0.45853, 0.05430
0.46011, 0.05194
0.46168, 0.04961
0.46325, 0.04731
0.46482, 0.04504
0.46639, 0.04281
0.46796, 0.04061
0.46953, 0.03843
0.47110, 0.03629
0.47267, 0.03418
0.47424, 0.03210
0.47581, 0.03004
0.47738, 0.02802
0.47895, 0.02602
0.48052, 0.02406
0.48209, 0.02211
0.48366, 0.02020
0.48523, 0.01831
0.48680, 0.01645
0.48837, 0.01462
0.48994, 0.01281
0.49151, 0.01103
0.49308, 0.00927
0.49465, 0.00754
0.49622, 0.00583
0.49779, 0.00414
0.49936, 0.00248
0.50093, 0.00084
0.50250,-0.00077
0.50407,-0.00237
0.50564,-0.00394
0.50722,-0.00548
0.50879,-0.00701
0.51036,-0.00852
0.51193,-0.01000
0.51350,-0.01146
0.51507,-0.01290
0.51664,-0.01433
0.51821,-0.01573
0.51978,-0.01711
0.52135,-0.01847
0.52292,-0.01982
0.52449,-0.02114
0.52606,-0.02245
0.52763,-0.02374
0.52920,-0.02501
0.53077,-0.02626
0.53234,-0.02749
0.53391,-0.02871
0.53548,-0.02991
0.53705,-0.03109
0.53862,-0.03226
0.54019,-0.03341
0.54176,-0.03454
0.54333,-0.03566
0.54490,-0.03676
0.54647,-0.03785
0.54804,-0.03892
0.54961,-0.03997
0.55118,-0.04101
0.55275,-0.04204
0.55432,-0.04305
0.55590,-0.04405
0.55747,-0.04503
0.55904,-0.04600
0.56061,-0.04696
0.56218,-0.04790
0.56375,-0.04883
0.56532,-0.04974
0.56689,-0.05065
0.56846,-0.05154
0.57003,-0.05241
0.57160,-0.05328
0.57317,-0.05413
0.57474,-0.05497
0.57631,-0.05580
0.57788,-0.05662
0.57945,-0.05742
0.58102,-0.05821
0.58259,-0.05900
0.58416,-0.05977
0.58573,-0.06053
0.58730,-0.06128
0.58887,-0.06202
0.59044,-0.06275
0.59201,-0.06346
0.59358,-0.06417
0.59515,-0.06487
0.59672,-0.06556
0.59829,-0.06623
0.59986,-0.06690
0.60143,-0.06756
0.60300,-0.06821
0.60458,-0.06885
0.60615,-0.06948
0.60772,-0.07010
0.60929,-0.07071
0.61086,-0.07132
0.61243,-0.07191
0.61400,-0.07250
0.61557,-0.07308
0.61714,-0.07365
0.61871,-0.07421
0.62028,-0.07476
0.62185,-0.07531
0.62342,-0.07585
0.62499,-0.07638
0.62656,-0.07690
0.62813,-0.07742
0.62970,-0.07792
0.63127,-0.07843
0.63284,-0.07892
0.63441,-0.07940
0.63598,-0.07988
0.63755,-0.08036
0.63912,-0.08082
0.64069,-0.08128
0.64226,-0.08173
0.64383,-0.08218
0.64540,-0.08262
0.64697,-0.08305
0.64854,-0.08347
0.65011,-0.08390
0.65168,-0.08431
0.65326,-0.08472
0.65483,-0.08512
0.65640,-0.08552
0.65797,-0.08591
0.65954,-0.08629
0.66111,-0.08667
0.66268,-0.08704
0.66425,-0.08741
0.66582,-0.08777
0.66739,-0.08813
0.66896,-0.08848
0.67053,-0.08883
0.67210,-0.08917
0.67367,-0.08951
0.67524,-0.08984
0.67681,-0.09017
0.67838,-0.09049
0.67995,-0.09081
0.68152,-0.09112
0.68309,-0.09143
0.68466,-0.09173
0.68623,-0.09203
0.68780,-0.09233
0.68937,-0.09262
0.69094,-0.09290
0.69251,-0.09319
0.69408,-0.09346
0.69565,-0.09374
0.69722,-0.09401
0.69879,-0.09427
0.70037,-0.09453
0.70194,-0.09479
0.70351,-0.09505
0.70508,-0.09530
0.70665,-0.09554
0.70822,-0.09578
0.70979,-0.09602
0.71136,-0.09626
0.71293,-0.09649
0.71450,-0.09672
0.71607,-0.09694
0.71764,-0.09717
0.71921,-0.09738
0.72078,-0.09760
0.72235,-0.09781
0.72392,-0.09802
0.72549,-0.09822
0.72706,-0.09843
0.72863,-0.09862
0.73020,-0.09882
0.73177,-0.09901
0.73334,-0.09920
0.73491,-0.09939
0.73648,-0.09957
0.73805,-0.09976
0.73962,-0.09993
0.74119,-0.10011
0.74276,-0.10028
0.74433,-0.10045
0.74590,-0.10062
0.74747,-0.10079
0.74905,-0.10095
0.75062,-0.10111
0.75219,-0.10127
0.75376,-0.10142
0.75533,-0.10158
0.75690,-0.10173
0.75847,-0.10187
0.76004,-0.10202
