x,y
0.00000,10.00000
0.00157, 9.86146
0.00314, 9.72467
0.00471, 9.58961
0.00628, 9.45625
0.00785, 9.32459
0.00942, 9.19459
0.01099, 9.06623
0.01256, 8.93950
0.01413, 8.81437
0.01570, 8.69083
0.01727, 8.56885
0.01884, 8.44841
0.02041, 8.32950
0.02198, 8.21210
0.02355, 8.09618
0.02513, 7.98174
0.02670, 7.86874
0.02827, 7.75717
0.02984, 7.64702
0.03141, 7.53827
0.03298, 7.43089
0.03455, 7.32488
0.03612, 7.22021
0.03769, 7.11686
0.03926, 7.01483
0.04083, 6.91410
0.04240, 6.81464
0.04397, 6.71644
0.04554, 6.61950
0.04711, 6.52378
0.04868, 6.42928
0.05025, 6.33598
0.05182, 6.24386
0.05339, 6.15292
0.05496, 6.06313
0.05653, 5.97448
0.05810, 5.88696
0.05967, 5.80056
0.06124, 5.71525
0.06281, 5.63103
0.06438, 5.54788
0.06595, 5.46579
0.06752, 5.38475
0.06909, 5.30474
0.07066, 5.22574
0.07223, 5.14775
0.07381, 5.07076
0.07538, 4.99475
0.07695, 4.91971
0.07852, 4.84562
0.08009, 4.77248
0.08166, 4.70028
0.08323, 4.62899
0.08480, 4.55862
0.08637, 4.48914
0.08794, 4.42056
0.08951, 4.35284
0.09108, 4.28600
0.09265, 4.22000
0.09422, 4.15486
0.09579, 4.09054
0.09736, 4.02705
0.09893, 3.96437
0.10050, 3.90249
0.10207, 3.84140
0.10364, 3.78110
0.10521, 3.72157
0.10678, 3.66280
0.10835, 3.60478
0.10992, 3.54751
0.11149, 3.49098
0.11306, 3.43516
0.11463, 3.38007
0.11620, 3.32568
0.11777, 3.27199
0.11934, 3.21899
0.12092, 3.16667
0.12249, 3.11502
0.12406, 3.06404
0.12563, 3.01371
0.12720, 2.96403
0.12877, 2.91499
0.13034, 2.86658
0.13191, 2.81880
0.13348, 2.77163
0.13505, 2.72506
0.13662, 2.67910
0.13819, 2.63373
0.13976, 2.58895
0.14133, 2.54474
0.14290, 2.50110
0.14447, 2.45803
0.14604, 2.41551
0.14761, 2.37355
0.14918, 2.33212
0.15075, 2.29123
0.15232, 2.25087
0.15389, 2.21104
0.15546, 2.17171
0.15703, 2.13290
0.15860, 2.09459
0.16017, 2.05678
0.16174, 2.01946
0.16331, 1.98262
0.16488, 1.94626
0.16645, 1.91038
0.16802, 1.87496
0.16960, 1.84000
0.17117, 1.80549
0.17274, 1.77144
0.17431, 1.73782
0.17588, 1.70465
0.17745, 1.67191
0.17902, 1.63959
0.18059, 1.60770
0.18216, 1.57622
0.18373, 1.54515
0.18530, 1.51449
0.18687, 1.48423
0.18844, 1.45437
0.19001, 1.42489
0.19158, 1.39581
0.19315, 1.36710
0.19472, 1.33877
0.19629, 1.31081
0.19786, 1.28322
0.19943, 1.25599
0.20100, 1.22911
0.20257, 1.20259
0.20414, 1.17642
0.20571, 1.15059
0.20728, 1.12511
0.20885, 1.09996
0.21042, 1.07514
0.21199, 1.05064
0.21356, 1.02648
0.21513, 1.00263
0.21670, 0.97909
0.21828, 0.95587
0.21985, 0.93295
0.22142, 0.91034
0.22299, 0.88802
0.22456, 0.86601
0.22613, 0.84428
0.22770, 0.82284
0.22927, 0.80169
0.23084, 0.78082
0.23241, 0.76023
0.23398, 0.73991
0.23555, 0.71986
0.23712, 0.70008
0.23869, 0.68056
0.24026, 0.66130
0.24183, 0.64230
0.24340, 0.62356
0.24497, 0.60506
0.24654, 0.58682
0.24811, 0.56881
0.24968, 0.55105
0.25125, 0.53353
0.25282, 0.51624
0.25439, 0.49919
0.25596, 0.48237
0.25753, 0.46577
0.25910, 0.44939
0.26067, 0.43324
0.26224, 0.41730
0.26381, 0.40159
0.26538, 0.38608
0.26696, 0.37078
0.26853, 0.35569
0.27010, 0.34081
0.27167, 0.32613
0.27324, 0.31164
0.27481, 0.29736
0.27638, 0.28327
0.27795, 0.26937
0.27952, 0.25566
0.28109, 0.24214
0.28266, 0.22880
0.28423, 0.21565
0.28580, 0.20268
0.28737, 0.18988
0.28894, 0.17726
0.29051, 0.16482
0.29208, 0.15254
0.29365, 0.14044
0.29522, 0.12850
0.29679, 0.11673
0.29836, 0.10512
0.29993, 0.09367
0.30150, 0.08238
0.30307, 0.07124
0.30464, 0.06027
0.30621, 0.04944
0.30778, 0.03877
0.30935, 0.02824
0.31092, 0.01786
0.31249, 0.00763
0.31407,-0.00246
0.31564,-0.01241
0.31721,-0.02222
0.31878,-0.03189
0.32035,-0.04142
0.32192,-0.05082
0.32349,-0.06009
0.32506,-0.06922
0.32663,-0.07823
0.32820,-0.08710
0.32977,-0.09586
0.33134,-0.10448
0.33291,-0.11299
0.33448,-0.12137
0.33605,-0.12963
0.33762,-0.13777
0.33919,-0.14580
0.34076,-0.15371
0.34233,-0.16151
0.34390,-0.16919
0.34547,-0.17676
0.34704,-0.18423
0.34861,-0.19158
0.35018,-0.19883
0.35175,-0.20597
0.35332,-0.21301
0.35489,-0.21995
0.35646,-0.22678
0.35803,-0.23351
0.35960,-0.24015
0.36117,-0.24669
0.36275,-0.25313
0.36432,-0.25947
0.36589,-0.26572
0.36746,-0.27188
0.36903,-0.27794
0.37060,-0.28392
0.37217,-0.28980
0.37374,-0.29560
0.37531,-0.30131
0.37688,-0.30694
0.37845,-0.31248
0.38002,-0.31793
0.38159,-0.32331
0.38316,-0.32860
0.38473,-0.33381
0.38630,-0.33894
0.38787,-0.34399
0.38944,-0.34897
0.39101,-0.35386
0.39258,-0.35869
0.39415,-0.36343
0.39572,-0.36811
0.39729,-0.37271
0.39886,-0.37724
0.40043,-0.38170
0.40200,-0.38608
0.40357,-0.39040
0.40514,-0.39466
0.40671,-0.39884
0.40828,-0.40296
0.40985,-0.40701
0.41143,-0.41099
0.41300,-0.41492
0.41457,-0.41878
0.41614,-0.42257
0.41771,-0.42631
0.41928,-0.42998
0.42085,-0.43360
0.42242,-0.43715
0.42399,-0.44065
0.42556,-0.44409
0.42713,-0.44747
0.42870,-0.45080
0.43027,-0.45407
0.43184,-0.45729
0.43341,-0.46045
0.43498,-0.46356
0.43655,-0.46661
0.43812,-0.46962
0.43969,-0.47257
0.44126,-0.47547
0.44283,-0.47832
0.44440,-0.48113
0.44597,-0.48388
0.44754,-0.48659
0.44911,-0.48924
0.45068,-0.49185
0.45225,-0.49442
0.45382,-0.49694
0.45539,-0.49941
0.45696,-0.50184
0.45853,-0.50423
0.46011,-0.50657
0.46168,-0.50887
0.46325,-0.51113
0.46482,-0.51335
0.46639,-0.51552
0.46796,-0.51765
0.46953,-0.51975
0.47110,-0.52180
0.47267,-0.52382
0.47424,-0.52580
0.47581,-0.52774
0.47738,-0.52964
0.47895,-0.53150
0.48052,-0.53333
0.48209,-0.53512
0.48366,-0.53688
0.48523,-0.53860
0.48680,-0.54029
0.48837,-0.54194
0.48994,-0.54356
0.49151,-0.54514
0.49308,-0.54669
0.49465,-0.54821
0.49622,-0.54970
0.49779,-0.55116
0.49936,-0.55258
0.50093,-0.55398
0.50250,-0.55534
0.50407,-0.55667
0.50564,-0.55798
0.50722,-0.55925
0.50879,-0.56050
0.51036,-0.56172
0.51193,-0.56291
0.51350,-0.56407
0.51507,-0.56520
0.51664,-0.56631
0.51821,-0.56739
0.51978,-0.56845
0.52135,-0.56948
0.52292,-0.57048
0.52449,-0.57146
0.52606,-0.57241
0.52763,-0.57334
0.52920,-0.57424
0.53077,-0.57512
